ID,MEAN_HYP:1,MEAN_HYP:2,MEAN_HYP:3,MEAN_FCT_HOD:1,MEAN_FCT_HOD:2,MEAN_FCT_HOD:3,MEAN_FCT_AL,MEAN_FCT_OL,MEAN_FCT_SF,MEAN_FCT_OT,MEAN_FCT_CM,NB_SPC,folds_split_C
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F,F
63783,0.278,0.222,0.500,0.944,0.000,0.056,0.056,0.667,0.111,0.278,0.167,18,F:AF
63784,0.278,0.222,0.500,0.944,0.000,0.056,0.056,0.667,0.111,0.278,0.167,18,F:AF
63785,0.300,0.200,0.500,0.900,0.000,0.100,0.050,0.700,0.100,0.300,0.200,20,F:AF
63786,0.273,0.227,0.500,0.955,0.000,0.045,0.045,0.727,0.136,0.227,0.136,22,F:AF
63787,0.250,0.208,0.542,0.917,0.000,0.083,0.042,0.750,0.167,0.250,0.167,24,F:AF
63788,0.250,0.208,0.542,0.917,0.000,0.083,0.042,0.750,0.167,0.250,0.167,24,F:AF
63789,0.240,0.240,0.520,0.920,0.000,0.080,0.040,0.760,0.200,0.240,0.160,25,F:AF
63790,0.222,0.222,0.556,0.926,0.000,0.074,0.037,0.778,0.222,0.259,0.185,27,F:AF
63791,0.250,0.300,0.450,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
63792,0.263,0.316,0.421,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
63793,0.211,0.316,0.474,0.947,0.000,0.053,0.053,0.737,0.211,0.158,0.158,19,F:AF
63794,0.211,0.316,0.474,0.947,0.000,0.053,0.053,0.737,0.211,0.158,0.158,19,F:AF
63795,0.211,0.316,0.474,0.947,0.000,0.053,0.053,0.737,0.211,0.158,0.158,19,F:AF
63796,0.222,0.278,0.500,0.889,0.000,0.111,0.056,0.722,0.167,0.222,0.222,18,F:AF
63797,0.250,0.312,0.438,0.938,0.000,0.062,0.062,0.688,0.188,0.188,0.188,16,F:AF
63815,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,F:AF
63816,1.000,0.000,0.000,1.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,6,F:AF
63822,1.000,0.000,0.000,1.000,0.000,0.000,0.556,0.333,0.000,0.000,0.000,9,F:AF
63823,1.000,0.000,0.000,1.000,0.000,0.000,0.333,0.333,0.000,0.000,0.000,3,F:AF
64499,0.000,0.400,0.600,1.000,0.000,0.000,0.200,1.000,0.200,0.200,0.200,5,F:AF
64500,0.111,0.333,0.556,1.000,0.000,0.000,0.111,0.889,0.111,0.111,0.111,9,F:AF
64501,0.100,0.400,0.500,1.000,0.000,0.000,0.100,0.900,0.100,0.100,0.100,10,F:AF
64502,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.231,13,F:AF
64503,0.071,0.286,0.643,0.929,0.000,0.071,0.071,0.857,0.071,0.357,0.214,14,F:AF
64504,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
64505,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
64506,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
64507,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
64508,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
64509,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
64510,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
64511,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.818,0.091,0.364,0.182,11,F:AF
64512,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
64513,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
64514,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
64515,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64516,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64517,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64518,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64519,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64520,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
64521,0.214,0.214,0.571,0.929,0.000,0.071,0.071,0.786,0.071,0.286,0.143,14,F:AF
64522,0.214,0.214,0.571,0.929,0.000,0.071,0.071,0.786,0.071,0.286,0.143,14,F:AF
64523,0.214,0.214,0.571,0.929,0.000,0.071,0.071,0.786,0.071,0.286,0.143,14,F:AF
64524,0.231,0.231,0.538,0.923,0.000,0.077,0.077,0.769,0.000,0.308,0.154,13,F:AF
64525,0.308,0.231,0.462,0.923,0.000,0.077,0.077,0.615,0.077,0.308,0.154,13,F:AF
64526,0.267,0.267,0.467,0.933,0.000,0.067,0.067,0.667,0.067,0.267,0.200,15,F:AF
64527,0.235,0.235,0.529,0.941,0.000,0.059,0.059,0.706,0.118,0.294,0.176,17,F:AF
64528,0.235,0.235,0.529,0.941,0.000,0.059,0.059,0.706,0.118,0.294,0.176,17,F:AF
64529,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.158,0.263,0.158,19,F:AF
64530,0.286,0.190,0.524,0.952,0.000,0.048,0.048,0.714,0.143,0.238,0.143,21,F:AF
64531,0.273,0.182,0.545,0.955,0.000,0.045,0.045,0.727,0.182,0.227,0.136,22,F:AF
64532,0.273,0.182,0.545,0.955,0.000,0.045,0.045,0.727,0.182,0.227,0.136,22,F:AF
64533,0.273,0.182,0.545,0.955,0.000,0.045,0.045,0.727,0.182,0.227,0.136,22,F:AF
64534,0.240,0.240,0.520,0.920,0.000,0.080,0.040,0.760,0.200,0.240,0.160,25,F:AF
64535,0.231,0.192,0.577,0.923,0.000,0.077,0.038,0.769,0.192,0.269,0.192,26,F:AF
64536,0.227,0.273,0.500,0.955,0.000,0.045,0.045,0.727,0.227,0.136,0.136,22,F:AF
64537,0.238,0.286,0.476,0.952,0.000,0.048,0.048,0.714,0.238,0.143,0.143,21,F:AF
64538,0.227,0.318,0.455,0.955,0.000,0.045,0.045,0.727,0.273,0.136,0.136,22,F:AF
64539,0.190,0.333,0.476,0.952,0.000,0.048,0.048,0.762,0.286,0.143,0.143,21,F:AF
64540,0.211,0.316,0.474,0.947,0.000,0.053,0.053,0.737,0.211,0.158,0.158,19,F:AF
64541,0.235,0.294,0.471,0.941,0.000,0.059,0.059,0.706,0.176,0.176,0.176,17,F:AF
64542,0.312,0.312,0.375,0.938,0.000,0.062,0.062,0.625,0.188,0.188,0.188,16,F:AF
64560,1.000,0.000,0.000,1.000,0.000,0.000,0.400,0.200,0.000,0.000,0.000,5,F:AF
64561,1.000,0.000,0.000,1.000,0.000,0.000,0.286,0.143,0.000,0.000,0.000,7,F:AF
64562,1.000,0.000,0.000,1.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,6,F:AF
64567,1.000,0.000,0.000,1.000,0.000,0.000,0.500,0.167,0.000,0.000,0.000,6,F:AF
65244,0.000,0.250,0.750,1.000,0.000,0.000,0.250,1.000,0.250,0.250,0.250,4,F:AF
65245,0.000,0.500,0.500,1.000,0.000,0.000,0.167,1.000,0.167,0.167,0.167,6,F:AF
65246,0.111,0.333,0.556,1.000,0.000,0.000,0.111,0.889,0.111,0.111,0.111,9,F:AF
65247,0.100,0.400,0.500,1.000,0.000,0.000,0.100,0.900,0.100,0.100,0.100,10,F:AF
65248,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.231,13,F:AF
65249,0.071,0.286,0.643,0.929,0.000,0.071,0.071,0.857,0.071,0.357,0.214,14,F:AF
65250,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
65251,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
65252,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
65253,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
65254,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
65255,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
65256,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.818,0.091,0.364,0.182,11,F:AF
65257,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.818,0.091,0.364,0.182,11,F:AF
65258,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
65259,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
65260,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
65261,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
65262,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
65263,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
65264,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
65265,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
65266,0.188,0.250,0.562,0.938,0.000,0.062,0.062,0.812,0.125,0.250,0.125,16,F:AF
65267,0.250,0.188,0.562,0.938,0.000,0.062,0.062,0.750,0.125,0.250,0.125,16,F:AF
65268,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
65269,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
65270,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
65271,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.667,0.133,0.267,0.133,15,F:AF
65272,0.235,0.235,0.529,0.941,0.000,0.059,0.059,0.706,0.176,0.235,0.235,17,F:AF
65273,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.737,0.211,0.263,0.211,19,F:AF
65274,0.211,0.263,0.526,0.947,0.000,0.053,0.053,0.737,0.211,0.263,0.158,19,F:AF
65275,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.737,0.158,0.263,0.158,19,F:AF
65276,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.750,0.150,0.250,0.150,20,F:AF
65277,0.238,0.190,0.571,0.905,0.000,0.095,0.048,0.762,0.143,0.286,0.190,21,F:AF
65278,0.238,0.190,0.571,0.905,0.000,0.095,0.048,0.762,0.143,0.286,0.190,21,F:AF
65279,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.750,0.150,0.250,0.150,20,F:AF
65280,0.286,0.190,0.524,0.952,0.000,0.048,0.048,0.714,0.190,0.190,0.095,21,F:AF
65281,0.231,0.231,0.538,0.923,0.000,0.077,0.038,0.769,0.231,0.192,0.154,26,F:AF
65282,0.179,0.214,0.607,0.929,0.000,0.071,0.036,0.786,0.214,0.286,0.179,28,F:AF
65283,0.250,0.250,0.500,0.917,0.000,0.083,0.042,0.708,0.208,0.167,0.167,24,F:AF
65284,0.261,0.261,0.478,0.913,0.000,0.087,0.043,0.696,0.261,0.174,0.174,23,F:AF
65285,0.217,0.304,0.478,0.913,0.000,0.087,0.043,0.739,0.261,0.174,0.174,23,F:AF
65286,0.217,0.304,0.478,0.913,0.000,0.087,0.043,0.739,0.261,0.174,0.174,23,F:AF
65287,0.227,0.318,0.455,0.955,0.000,0.045,0.045,0.727,0.273,0.136,0.136,22,F:AF
65288,0.263,0.263,0.474,0.947,0.000,0.053,0.053,0.684,0.263,0.158,0.158,19,F:AF
65307,1.000,0.000,0.000,1.000,0.000,0.000,0.286,0.143,0.000,0.000,0.000,7,F:AF
65314,1.000,0.000,0.000,1.000,0.000,0.000,0.571,0.286,0.000,0.000,0.000,7,F:AF
65992,0.000,0.250,0.750,1.000,0.000,0.000,0.250,1.000,0.250,0.250,0.250,4,F:AF
65993,0.100,0.300,0.600,1.000,0.000,0.000,0.100,0.900,0.100,0.200,0.200,10,F:AF
65994,0.182,0.364,0.455,1.000,0.000,0.000,0.091,0.909,0.091,0.091,0.091,11,F:AF
65995,0.167,0.333,0.500,0.917,0.000,0.083,0.083,0.833,0.083,0.167,0.167,12,F:AF
65996,0.083,0.333,0.583,0.917,0.000,0.083,0.083,0.833,0.083,0.250,0.167,12,F:AF
65997,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
65998,0.071,0.286,0.643,0.929,0.000,0.071,0.071,0.857,0.071,0.357,0.214,14,F:AF
65999,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
66000,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66001,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66002,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66003,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66004,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.818,0.091,0.364,0.182,11,F:AF
66005,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.818,0.091,0.364,0.182,11,F:AF
66006,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
66007,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
66008,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
66009,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
66010,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
66011,0.091,0.273,0.636,0.909,0.000,0.091,0.091,0.909,0.091,0.364,0.182,11,F:AF
66012,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66013,0.188,0.250,0.562,0.938,0.000,0.062,0.062,0.812,0.062,0.312,0.188,16,F:AF
66014,0.176,0.235,0.588,0.941,0.000,0.059,0.059,0.824,0.118,0.294,0.176,17,F:AF
66015,0.235,0.235,0.529,0.941,0.000,0.059,0.059,0.765,0.118,0.235,0.118,17,F:AF
66016,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
66017,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
66018,0.267,0.200,0.533,0.933,0.000,0.067,0.067,0.733,0.067,0.267,0.133,15,F:AF
66019,0.200,0.200,0.600,0.933,0.000,0.067,0.067,0.733,0.133,0.267,0.133,15,F:AF
66020,0.286,0.214,0.500,0.929,0.000,0.071,0.071,0.643,0.143,0.286,0.214,14,F:AF
66021,0.222,0.222,0.556,0.944,0.000,0.056,0.056,0.722,0.167,0.278,0.222,18,F:AF
66022,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.737,0.211,0.263,0.211,19,F:AF
66023,0.200,0.200,0.600,0.950,0.000,0.050,0.050,0.750,0.200,0.250,0.200,20,F:AF
66024,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.737,0.158,0.263,0.158,19,F:AF
66025,0.200,0.250,0.550,0.950,0.000,0.050,0.050,0.750,0.200,0.250,0.150,20,F:AF
66026,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.737,0.158,0.263,0.158,19,F:AF
66027,0.222,0.222,0.556,0.944,0.000,0.056,0.056,0.722,0.167,0.222,0.111,18,F:AF
66028,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.158,0.211,0.105,19,F:AF
66029,0.227,0.182,0.591,0.955,0.000,0.045,0.045,0.727,0.182,0.227,0.136,22,F:AF
66030,0.208,0.208,0.583,0.958,0.000,0.042,0.042,0.750,0.208,0.208,0.125,24,F:AF
66031,0.227,0.227,0.545,0.955,0.000,0.045,0.045,0.727,0.273,0.136,0.136,22,F:AF
66032,0.273,0.227,0.500,0.909,0.000,0.091,0.045,0.682,0.227,0.182,0.182,22,F:AF
66033,0.286,0.238,0.476,0.905,0.000,0.095,0.048,0.667,0.238,0.190,0.190,21,F:AF
66034,0.238,0.238,0.524,0.905,0.000,0.095,0.048,0.714,0.238,0.190,0.190,21,F:AF
66035,0.227,0.273,0.500,0.909,0.000,0.091,0.045,0.727,0.227,0.182,0.182,22,F:AF
66036,0.250,0.350,0.400,0.950,0.000,0.050,0.050,0.700,0.300,0.150,0.150,20,F:AF
66055,1.000,0.000,0.000,1.000,0.000,0.000,0.286,0.143,0.000,0.000,0.000,7,F:AF
66056,1.000,0.000,0.000,1.000,0.000,0.000,0.286,0.143,0.000,0.000,0.000,7,F:AF
66062,1.000,0.000,0.000,1.000,0.000,0.000,0.500,0.333,0.000,0.000,0.000,6,F:AF
66743,0.000,0.400,0.600,1.000,0.000,0.000,0.200,1.000,0.200,0.200,0.200,5,F:AF
66744,0.182,0.273,0.545,0.909,0.000,0.091,0.091,0.909,0.091,0.182,0.182,11,F:AF
66745,0.167,0.333,0.500,0.917,0.000,0.083,0.083,0.917,0.083,0.167,0.167,12,F:AF
66746,0.143,0.286,0.571,0.929,0.000,0.071,0.071,0.857,0.071,0.286,0.143,14,F:AF
66747,0.071,0.286,0.643,0.929,0.000,0.071,0.071,0.857,0.071,0.357,0.214,14,F:AF
66748,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
66749,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
66750,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
66751,0.071,0.214,0.714,0.929,0.000,0.071,0.071,0.857,0.071,0.429,0.214,14,F:AF
66752,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66753,0.083,0.250,0.667,0.917,0.000,0.083,0.083,0.833,0.083,0.333,0.167,12,F:AF
66754,0.154,0.231,0.615,0.923,0.000,0.077,0.077,0.769,0.077,0.308,0.154,13,F:AF
66755,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.750,0.083,0.333,0.167,12,F:AF
66756,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.750,0.083,0.333,0.167,12,F:AF
66757,0.000,0.300,0.700,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.200,10,F:AF
66758,0.000,0.300,0.700,0.800,0.000,0.200,0.100,0.900,0.100,0.500,0.300,10,F:AF
66759,0.000,0.333,0.667,0.889,0.000,0.111,0.111,0.889,0.111,0.444,0.222,9,F:AF
66760,0.000,0.333,0.667,0.889,0.000,0.111,0.111,0.889,0.111,0.444,0.222,9,F:AF
66761,0.083,0.417,0.500,0.917,0.000,0.083,0.083,0.917,0.167,0.333,0.167,12,F:AF
66762,0.133,0.333,0.533,0.933,0.000,0.067,0.067,0.867,0.133,0.333,0.200,15,F:AF
66763,0.167,0.278,0.556,0.944,0.000,0.056,0.056,0.833,0.222,0.278,0.222,18,F:AF
66764,0.188,0.250,0.562,0.938,0.000,0.062,0.062,0.812,0.125,0.250,0.188,16,F:AF
66765,0.188,0.250,0.562,0.938,0.000,0.062,0.062,0.812,0.125,0.250,0.188,16,F:AF
66766,0.235,0.235,0.529,0.941,0.000,0.059,0.059,0.765,0.118,0.235,0.176,17,F:AF
66767,0.250,0.188,0.562,0.938,0.000,0.062,0.062,0.750,0.062,0.312,0.188,16,F:AF
66768,0.250,0.188,0.562,0.938,0.000,0.062,0.062,0.750,0.062,0.312,0.188,16,F:AF
66769,0.235,0.176,0.588,0.941,0.000,0.059,0.059,0.765,0.118,0.294,0.176,17,F:AF
66770,0.250,0.188,0.562,0.938,0.000,0.062,0.062,0.688,0.188,0.312,0.188,16,F:AF
66771,0.250,0.188,0.562,0.938,0.000,0.062,0.062,0.688,0.250,0.250,0.250,16,F:AF
66772,0.222,0.222,0.556,0.889,0.000,0.111,0.056,0.722,0.167,0.333,0.278,18,F:AF
66773,0.238,0.190,0.571,0.905,0.000,0.095,0.048,0.714,0.190,0.286,0.238,21,F:AF
66774,0.238,0.190,0.571,0.952,0.000,0.048,0.048,0.714,0.190,0.238,0.190,21,F:AF
66775,0.238,0.190,0.571,0.952,0.000,0.048,0.048,0.714,0.190,0.238,0.190,21,F:AF
66776,0.227,0.227,0.545,0.955,0.000,0.045,0.045,0.727,0.227,0.227,0.182,22,F:AF
66777,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
66778,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
66779,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
66780,0.238,0.190,0.571,0.952,0.000,0.048,0.048,0.714,0.190,0.190,0.143,21,F:AF
66781,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
66782,0.250,0.250,0.500,0.917,0.000,0.083,0.042,0.750,0.208,0.167,0.167,24,F:AF
66783,0.333,0.190,0.476,0.952,0.000,0.048,0.048,0.667,0.190,0.143,0.143,21,F:AF
66784,0.304,0.217,0.478,0.913,0.000,0.087,0.043,0.696,0.217,0.174,0.174,23,F:AF
66785,0.261,0.217,0.522,0.913,0.000,0.087,0.043,0.739,0.217,0.174,0.174,23,F:AF
66786,0.300,0.250,0.450,0.950,0.000,0.050,0.050,0.700,0.250,0.150,0.150,20,F:AF
66787,0.316,0.263,0.421,0.947,0.000,0.053,0.053,0.684,0.263,0.158,0.158,19,F:AF
66808,1.000,0.000,0.000,1.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,6,F:AF
66814,1.000,0.000,0.000,1.000,0.000,0.000,0.571,0.286,0.000,0.000,0.000,7,F:AF
66815,1.000,0.000,0.000,1.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,4,F:AF
67495,0.000,0.250,0.750,1.000,0.000,0.000,0.250,1.000,0.250,0.250,0.250,4,F:AF
67496,0.111,0.333,0.556,0.889,0.000,0.111,0.111,0.889,0.111,0.333,0.333,9,F:AF
67497,0.154,0.308,0.538,0.923,0.000,0.077,0.077,0.923,0.077,0.231,0.231,13,F:AF
67498,0.154,0.308,0.538,0.923,0.000,0.077,0.077,0.923,0.077,0.231,0.154,13,F:AF
67499,0.125,0.250,0.625,0.875,0.000,0.125,0.062,0.875,0.062,0.375,0.250,16,F:AF
67500,0.133,0.267,0.600,0.933,0.000,0.067,0.067,0.867,0.067,0.333,0.200,15,F:AF
67501,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
67502,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
67503,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
67504,0.077,0.308,0.615,0.923,0.000,0.077,0.077,0.846,0.077,0.308,0.154,13,F:AF
67505,0.133,0.267,0.600,0.933,0.000,0.067,0.067,0.800,0.133,0.267,0.133,15,F:AF
67506,0.133,0.267,0.600,0.933,0.000,0.067,0.067,0.800,0.133,0.267,0.133,15,F:AF
67507,0.143,0.286,0.571,0.929,0.000,0.071,0.071,0.786,0.071,0.286,0.143,14,F:AF
67508,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.750,0.083,0.333,0.167,12,F:AF
67509,0.167,0.250,0.583,0.917,0.000,0.083,0.083,0.750,0.083,0.333,0.167,12,F:AF
67510,0.083,0.250,0.667,0.833,0.000,0.167,0.083,0.833,0.083,0.417,0.250,12,F:AF
67511,0.000,0.300,0.700,0.800,0.000,0.200,0.100,0.900,0.100,0.500,0.400,10,F:AF
67512,0.100,0.300,0.600,0.900,0.000,0.100,0.100,0.900,0.100,0.400,0.300,10,F:AF
67513,0.200,0.267,0.533,0.933,0.000,0.067,0.067,0.800,0.200,0.333,0.200,15,F:AF
67514,0.211,0.211,0.579,0.947,0.000,0.053,0.053,0.789,0.211,0.316,0.211,19,F:AF
67515,0.208,0.250,0.542,0.917,0.000,0.083,0.042,0.792,0.208,0.333,0.208,24,F:AF
67516,0.208,0.208,0.583,0.917,0.000,0.083,0.042,0.792,0.292,0.292,0.250,24,F:AF
67517,0.174,0.217,0.609,0.913,0.000,0.087,0.043,0.826,0.304,0.261,0.261,23,F:AF
67518,0.211,0.211,0.579,0.895,0.000,0.105,0.053,0.789,0.211,0.263,0.211,19,F:AF
67519,0.222,0.167,0.611,0.889,0.000,0.111,0.056,0.778,0.167,0.278,0.222,18,F:AF
67520,0.222,0.167,0.611,0.889,0.000,0.111,0.056,0.778,0.167,0.278,0.222,18,F:AF
67521,0.211,0.158,0.632,0.895,0.000,0.105,0.053,0.789,0.158,0.316,0.211,19,F:AF
67522,0.250,0.150,0.600,0.900,0.000,0.100,0.050,0.750,0.200,0.300,0.200,20,F:AF
67523,0.250,0.150,0.600,0.900,0.000,0.100,0.050,0.750,0.250,0.300,0.200,20,F:AF
67524,0.222,0.167,0.611,0.889,0.000,0.111,0.056,0.722,0.278,0.278,0.278,18,F:AF
67525,0.250,0.200,0.550,0.900,0.000,0.100,0.050,0.700,0.250,0.250,0.250,20,F:AF
67526,0.250,0.200,0.550,0.900,0.000,0.100,0.050,0.700,0.200,0.250,0.250,20,F:AF
67527,0.238,0.190,0.571,0.952,0.000,0.048,0.048,0.714,0.190,0.238,0.190,21,F:AF
67528,0.238,0.190,0.571,0.952,0.000,0.048,0.048,0.714,0.190,0.238,0.190,21,F:AF
67529,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
67530,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
67531,0.263,0.211,0.526,0.947,0.000,0.053,0.053,0.684,0.211,0.158,0.158,19,F:AF
67532,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
67533,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
67534,0.250,0.200,0.550,0.950,0.000,0.050,0.050,0.700,0.200,0.150,0.150,20,F:AF
67535,0.250,0.250,0.500,0.950,0.000,0.050,0.050,0.700,0.250,0.150,0.150,20,F:AF
67536,0.350,0.200,0.450,0.950,0.000,0.050,0.050,0.650,0.200,0.150,0.150,20,F:AF
67537,0.350,0.200,0.450,0.950,0.000,0.050,0.050,0.650,0.200,0.150,0.150,20,F:AF
67538,0.261,0.217,0.522,0.913,0.000,0.087,0.043,0.739,0.217,0.217,0.174,23,F:AF
67539,0.286,0.238,0.476,0.952,0.000,0.048,0.048,0.714,0.238,0.143,0.143,21,F:AF
